district_class,land_price_per_m2,soil_complexity,site_accessibility,land_area_m2,house_area_m2,design_complexity,materials_class,planned_duration_days,planned_budget,crew_experience_years,crew_efficiency_score,crew_current_load,supplier_reliability_score,delivery_distance_km,weather_season,material_price_index,mortgage_rate,market_demand_index,client_type,labor_cost_index,delay_days,actual_cost,actual_margin,budget_overrun,final_profit
econom,4359,4,3,624,176.431011110922,3,econom,135,9927256.44443688,5,0.8600896848973334,0,0.9159979181202904,49,autumn,0.9736557445349792,11.810170064363295,0.8790797976970742,private,1.063239212808059,64.44638202639824,10976083.792023659,-0.10565127973243098,1,-1048827.347586779
standard,7458,1,4,868,189.6047665181304,5,premium,163,19047853.823678475,2,0.820568982396073,0,0.8155851331151126,6,winter,0.9285898736230048,8.918295913763993,1.126157875990034,private,1.021572595537883,38.887120283464384,18890138.85376773,0.008279933863976232,1,157714.96991074458
econom,4219,4,3,502,200.1169461861009,1,standard,130,12173785.309305046,1,0.7833354621295564,0,0.9342147514374428,36,summer,0.9063786471472903,10.727789995534094,0.8420880106763998,private,0.9756728585858407,29.843293505969783,11668744.321871959,0.041485944971204516,0,505040.9874330871
econom,3854,5,2,447,267.75340636685013,3,premium,190,19276709.41384526,4,0.9573378321795354,0,0.9090765723477696,30,summer,1.0140034164002691,8.020818459743674,1.0479386524853702,private,1.019761589855169,45.74237341817987,20025479.141048577,-0.03884323362085452,0,-748769.727203317
standard,10760,5,3,741,168.23154769818993,2,premium,120,19008210.600382343,6,0.9356901547195093,0,0.870095056048729,24,spring,0.9994469351250564,10.362909847907959,1.163046497968854,commercial,1.0961205452440397,41.48371319586232,20202675.512392476,-0.06283941908693431,0,-1194464.9120101333
econom,3669,2,5,632,214.64365509654914,4,econom,168,11104554.203861965,6,0.9120815180394588,1,0.9352766956832597,10,summer,0.9471803932179933,10.357395437043236,0.8720203121260712,private,1.0088790431253862,34.539824344102364,10996327.651357125,0.009746141134346494,0,108226.55250483938
premium,16897,2,3,981,213.2531291331866,1,econom,137,25156082.165327467,2,0.877937992928802,2,0.8621446920945783,11,spring,0.9443059787931639,8.411073938842257,0.8500676988987214,commercial,1.0057372184712987,28.20361749404256,24810068.026801232,0.013754691062471753,1,346014.1385262348
standard,11770,5,4,958,184.25158280014892,4,standard,150,20688239.140007444,6,0.9105612374254014,2,0.9060080123467498,6,summer,1.0162736874169136,9.227611874073709,1.057316305368273,commercial,1.0632569620749708,29.752548012051914,22178252.419619903,-0.07202223782936816,0,-1490013.2796124592
econom,3220,5,1,627,123.62406998855002,5,premium,124,10304504.549255751,4,0.8670134957913792,2,0.9553603550821024,21,autumn,0.9213770556568249,9.073047710250048,1.0456790774137197,commercial,0.9135830220281237,31.626222108473343,9545049.911358355,0.07370122787245006,1,759454.6378973965
econom,3272,3,2,921,204.84594316632007,3,premium,152,16478498.305810805,10,1.0,1,0.8829774549885551,30,winter,0.9271790467133066,10.275076126973207,0.8269108534526619,private,1.0835575995792806,23.29933866060926,15887676.548740529,0.03585410187904899,0,590821.7570702769
econom,4177,5,5,991,172.29205147687262,5,premium,153,15588390.345996719,1,0.7852982853442881,3,0.852485763187508,35,summer,0.9497576487831666,11.885836703716258,0.944495663816812,private,0.9877585681229254,38.3731438076666,15912650.074306052,-0.020801360571048762,1,-324259.7283093333
econom,4272,2,4,412,85.56465573569704,4,standard,91,6238296.786784852,1,0.768867328728911,1,0.9545631826747414,38,spring,1.0769289707088558,9.850522747882534,1.1707617171812181,commercial,1.0476185314674396,20.353756346476484,7356713.004847332,-0.1792823035338303,0,-1118416.21806248
econom,3278,5,2,898,200.684052816641,1,econom,130,11021006.11266564,2,0.8727963779801892,2,0.9055507350141028,22,spring,1.0410290016229224,9.72184113022697,0.8919201833808389,private,1.1487662115644541,35.22728642826461,12621809.983222352,-0.1452502479530453,0,-1600803.8705567122
econom,4463,2,3,844,80.0,4,econom,88,7166772.0,4,0.8881906314495644,3,1.0,45,spring,1.0115062973658493,8.690186014864146,1.0115024895393514,private,1.1377108619638998,38.21629071859735,8042292.657539073,-0.12216387762008801,1,-875520.6575390734
econom,4971,1,2,739,182.3791645866001,1,econom,119,11018735.583464004,8,0.9677251689783721,0,0.92593597618934,47,spring,0.9738331894617568,10.3890306646939,0.9410088983602923,private,0.9875099989327166,21.44527940837382,10896827.73065715,0.011063688014240408,1,121907.852806855
standard,6815,5,1,723,122.39462295557733,4,standard,113,11246976.147778867,3,0.8424764623411457,2,0.9381499094863277,18,spring,0.9835208903591052,11.230474814583326,1.1617923936458714,private,0.9150907030909232,31.284185533486326,11284450.839725463,-0.003331979320859205,0,-37474.69194659591
standard,10371,2,2,995,158.16317428089602,5,premium,144,20849751.328258242,5,0.9297858001768851,2,0.9181757247189665,9,spring,0.9343795810055935,7.493349092796827,1.0082677247641882,private,1.0135194651576045,16.96607782526378,20063979.245249286,0.03768735994198538,0,785772.0830089562
standard,11100,4,2,997,80.2938547625689,4,econom,88,14478454.190502755,3,0.7914881160835784,0,0.9278360318138406,27,winter,1.0681209294507767,8.206769440045523,0.9801696603736196,private,0.9351903026977503,19.897090027571316,15924193.687943643,-0.09985454789705593,1,-1445739.4974408876
econom,3513,3,3,556,113.80386371661145,2,premium,88,9450479.141579743,8,0.863145980007181,3,0.930460485242116,5,summer,0.9363842548796701,9.965261944351672,1.156620948323925,private,1.0296469685389837,25.955199704014497,9394655.643405708,0.005906948985097115,1,55823.49817403592
econom,4111,2,3,974,123.82622421031024,5,econom,124,9207162.96841241,4,0.8601464903467919,0,0.9339099972448661,24,winter,1.0521251806468832,7.420082502553253,1.0576785233870227,private,1.1483789228107255,29.208918506940336,10786644.535651809,-0.1715492136566089,1,-1579481.5672393981
standard,6922,5,5,830,142.38563922335481,4,econom,125,11640685.568934193,8,0.991476645946762,0,0.84413061046071,6,winter,0.9478947549000508,8.738288095434912,0.9428603353727288,private,0.9971644564658692,25.896964478688894,11228810.098925205,0.03538240660912369,0,411875.47000898793
econom,3641,5,3,954,120.26317910225114,4,standard,112,9686672.955112558,8,1.0,1,0.8570595674390601,47,winter,1.051324541912963,9.39755402133678,1.1972500217953428,private,1.1437722569512447,46.25800733508443,10934509.801695513,-0.1288199624747685,1,-1247836.8465829547
econom,3504,1,2,806,167.39211144841846,3,standard,130,11343829.572420923,9,1.0,0,0.9330815740605325,50,autumn,0.960794176952915,11.029032911163732,1.1663237547874847,private,1.190704092960006,21.600271868072568,11885646.714266028,-0.04776315955613165,0,-541817.1418451052
standard,10867,4,1,557,173.84855522432565,5,premium,154,17603075.08958117,2,0.7938707289686038,2,0.9046420219406671,41,summer,1.0962516922450631,9.633008017475687,0.9058382516513458,commercial,1.103393056464158,30.76315382757099,21415380.572476458,-0.21657042667230905,0,-3812305.4828952886
standard,7264,2,3,584,127.67351836205862,3,standard,106,10775851.918102931,10,0.9542695599906188,2,0.8618363936788194,5,winter,1.083983600426401,8.900376149649283,0.8135516277852246,commercial,1.1549392140122443,31.707555487377714,12691537.161107743,-0.17777575801561912,1,-1915685.243004812
standard,9724,4,5,890,151.9524671573335,5,econom,141,14982458.686293341,7,1.0,2,0.9150490895301713,14,spring,1.0752573374416925,7.736953947626166,0.8483297581270102,private,1.1528160688177216,32.484265315022725,17513508.939897433,-0.16893423880551833,1,-2531050.2536040917
econom,3739,1,5,935,176.57771716803938,1,premium,115,15023516.61592256,10,1.0,3,0.9806819965107894,9,summer,0.936231472943257,8.012122281265675,0.8618597505126744,private,0.9059512597503355,4.272645636186681,13638702.313126877,0.09217644165467884,0,1384814.302795684
standard,8722,3,2,756,80.0,5,premium,98,12043832.0,1,0.8474859996794226,2,0.9095644370890918,45,winter,0.9167724243186651,9.590626865386694,1.0939633270620877,commercial,1.0986560073303369,45.73523028601677,12065083.042934977,-0.0017644752048165831,1,-21251.042934976518
standard,11355,4,3,761,172.1081536562946,5,standard,153,17496562.682814732,4,0.9260283416033654,0,0.9210970421972875,49,winter,1.0928332362113828,11.023297618698189,0.9504353912641064,private,1.1312722128848933,25.031065345106818,20566289.740308043,-0.17544743577025113,0,-3069727.0574933104
standard,11109,1,3,623,117.9140911595785,4,econom,110,11837470.64638314,4,0.8884371723621634,1,0.9227056058658444,17,autumn,0.9871462031119429,8.995367471963778,0.9356816421659804,private,1.0332574279732956,26.53197295034927,12279415.39237728,-0.037334390022683836,1,-441944.74599413946
standard,10223,2,5,603,80.0,2,econom,68,9464469.0,4,0.8695909931567372,2,0.8694821973473417,8,summer,1.0751509566927215,8.139035788968489,1.0235157681749971,private,1.1537553236366507,23.306480101651434,11244890.11279974,-0.18811632356762323,1,-1780421.1127997395
standard,8550,3,3,407,130.40889238096037,5,econom,128,8946205.695238415,7,0.9319996049089896,3,0.8974665054475414,28,summer,0.9973874341301122,8.894907350410515,0.854212961423063,commercial,1.0992229235466837,31.357770668008776,9560035.814979892,-0.06861345923089895,0,-613830.1197414771
standard,11319,5,2,871,99.61044729561307,3,econom,89,13993266.891824523,5,0.9318692918353775,0,0.7955574377513303,31,spring,1.0298326276796648,7.276475824634531,0.9103467301722422,private,1.10545318007848,34.14666065843739,15480324.968390381,-0.1062695429210074,1,-1487058.076565858
econom,4985,1,1,571,126.53689274627712,2,premium,95,11171333.028508013,5,0.9118566377218682,0,0.8527883922957393,40,spring,1.051084568618485,9.654087501620374,0.9939776546735585,commercial,1.0223573832293005,30.055818089169268,12226964.903117586,-0.09449470997916867,0,-1055631.8746095728
standard,8949,5,2,495,173.35277827379025,5,econom,154,11613866.13095161,3,0.7617268124027782,3,0.8960672102032287,47,summer,1.006937842343265,7.371346940043368,0.9874058273417621,private,1.1651350913069551,52.79702383369684,13322202.948547592,-0.14709458489823374,1,-1708336.817595983
standard,11621,3,3,705,192.52452259457664,2,standard,135,17919031.12972883,10,1.0,1,0.8404168476191801,40,spring,1.0874132658221236,11.249663071836647,1.0446578208908175,commercial,1.0136765652648851,25.99340436518661,20054059.98907583,-0.11914867739723081,0,-2135028.859346997
standard,7673,1,2,657,214.48063071698937,1,standard,138,15815192.535849469,5,0.9292931528610079,3,0.8989825641479658,6,spring,0.9095991878298245,10.816248452796414,0.9239623499693033,private,0.9439852759611103,28.881490995731532,15093854.37065868,0.045610457384927645,0,721338.165190788
econom,3491,1,4,873,217.5354301793859,2,premium,150,17287445.961660087,5,0.9162940002751774,1,0.8851909047475001,36,winter,1.0669873924566882,10.516659589907045,0.952919817342906,commercial,0.994269456043949,31.070453918321746,19313696.3602048,-0.11720935545010584,1,-2026250.3985447139
econom,4044,3,4,699,98.17328742179149,1,econom,68,6803687.4968716595,8,1.0,3,0.9661782885210352,21,spring,1.037559791395859,11.725374207330045,0.8253505866475481,private,1.0204061427870685,17.004286522096223,7285090.2230093535,-0.07075614897936498,1,-481402.726137694
standard,11353,2,3,864,210.49939351387215,2,standard,146,20433961.67569361,2,0.7996216042409957,0,1.0,16,autumn,0.9661321207472748,11.445798602278876,1.059613592877347,private,1.1257642203149711,21.382371661960008,22036052.14415994,-0.07840332158261959,0,-1602090.4684663303
standard,8838,1,3,727,88.83377654421963,2,econom,73,10078577.061768785,8,0.906693882120677,2,0.8972017762340722,16,winter,0.9940390545505233,7.0136269219632315,0.9997257875022245,commercial,0.926110758184005,31.886964640522464,10253506.630400853,-0.017356574004442654,1,-174929.5686320681
premium,16666,3,1,509,202.90144565721778,3,econom,151,16749051.826288711,4,0.9050475123395489,2,0.9188452783830875,25,spring,0.9943773732476784,10.896002344269682,0.8167229632481531,private,1.0975336099745225,25.205497832383248,17937488.977552664,-0.0709554883219493,0,-1188437.1512639523
standard,10511,4,2,528,178.55274171698625,3,econom,137,12841917.66867945,9,0.9421610092251641,1,0.9604967356763623,12,winter,0.9086093903408333,9.926433304785858,1.0019012952138013,private,1.0536600154701468,25.57600493435834,12192821.445124784,0.050545116414954606,0,649096.2235546652
standard,8195,5,1,536,158.5336649154861,4,standard,135,12519203.245774306,8,1.0,0,0.899726363427066,26,spring,1.007047152929454,9.177589461198234,0.9044811860186308,commercial,0.9949303633048882,27.674723864352174,12672317.833697375,-0.012230377997477625,1,-153114.58792306855
standard,11065,1,3,938,105.68644245588732,2,econom,83,14706427.698235493,5,0.865339839452159,2,0.9210357833429168,14,spring,0.9132126681430239,8.43589635113689,0.8586847752106713,private,1.0184814191053555,29.153671419833767,14124194.831458837,0.039590366792236965,1,582232.8667766564
standard,7384,4,3,563,209.87739515367898,1,standard,135,14701061.75768395,5,0.8640708028819544,3,0.8303206250257261,24,spring,1.003216700656455,7.980734402670582,0.8020406905517774,private,1.1094901500424164,21.129994791062778,16083933.38743763,-0.09406610573762686,0,-1382871.629753681
standard,10403,1,5,748,99.61864283795103,2,econom,79,11866189.713518042,9,0.9598581097185672,0,0.925824395164578,32,winter,0.9430259604467495,11.411763266358815,1.1926058834300781,private,1.0803891469533777,30.194455600207256,11898508.706320362,-0.002723620099002971,0,-32318.99280232005
standard,9954,2,1,862,148.8710282218195,5,premium,139,18506964.834418267,5,0.8851381994363843,0,0.9638358414227017,29,summer,1.0667215478888536,8.815336056381655,1.1791754984909133,private,0.9214147264560574,28.728002644421817,19790683.904206645,-0.06936410596085348,0,-1283719.0697883777
econom,4965,3,3,903,153.3972417243252,1,standard,102,12203257.08621626,9,0.9615684609410619,2,0.844109043443784,32,spring,0.9138865378006402,9.240911544893075,1.1299572365113069,private,0.9297843886636352,21.788234142672376,10991670.909281692,0.09928383614101442,0,1211586.1769345682
econom,3161,1,4,550,80.0,5,premium,98,7188550.0,6,0.9068436962250433,3,0.8170330134785668,8,autumn,0.9590042118889782,10.565067210966856,0.8864496808052761,private,1.110922401087623,19.016668660799738,7398036.152025276,-0.029141642198395486,0,-209486.15202527586
standard,8899,3,5,645,157.44979459127094,4,econom,134,12237846.783650838,1,0.8018848229414437,3,0.9646935381849275,49,spring,0.9817137171996945,10.929178294899003,1.1475346488071965,private,1.1639245157483635,34.08704303179108,13563960.425355285,-0.1083616803795967,0,-1326113.6417044476
econom,3060,1,2,509,95.23118714801991,5,premium,107,7997567.1646212945,8,0.8822095155967675,2,0.8841687390461224,30,summer,1.0204305186415807,10.126825330965294,1.1588777171486258,private,0.9482994204033264,40.09782276784396,8416079.107945042,-0.052329906671507755,1,-418511.94332374725
econom,3124,2,5,984,222.04152994124388,4,standard,173,14376092.497062193,1,0.8452319601363683,3,0.8609694485580204,17,winter,1.0975039496275123,9.09773146568739,0.8326474877768122,private,1.0785756595619258,49.240420456681655,17000380.958414037,-0.1825453239041225,1,-2624288.4613518436
econom,4479,2,2,674,285.1926764024812,4,econom,211,14626553.056099249,2,0.8182131812856692,2,0.9048412248799261,23,spring,0.9258762031392741,7.320434640570008,1.0085996441993916,private,0.9618099899864045,32.66984642099542,14090432.925372707,0.03665389437075751,0,536120.1307265423
econom,4094,4,4,466,113.30987975783862,4,standard,107,7773297.987891931,6,0.912349754581212,1,0.8726764752316085,38,autumn,0.9745543613123892,10.058460691360557,0.8427584572110675,private,1.1953473324546653,38.200091637296566,8441611.081746403,-0.08597548876879146,0,-668313.093854472
econom,3837,2,2,449,130.35039706386053,5,standard,128,8490332.853193026,5,0.8392953226668203,1,0.8482456086708297,49,winter,1.0362177649558888,11.231383306369844,1.0132432890311307,private,1.0884619235292545,46.03541097793928,9824156.060607346,-0.157099047879224,1,-1333823.2074143197
econom,4930,3,1,914,158.3182217332788,4,premium,134,14996704.41266312,2,0.7637750209406676,0,0.8237651885243109,20,spring,0.9747610364978403,7.2278255656568975,1.1377273850834169,commercial,1.145014710399482,48.16477256830141,17128314.049751475,-0.14213853780357485,0,-2131609.6370883547
premium,21609,2,2,625,80.0,4,standard,88,17705625.0,6,0.9152987573188612,2,0.9902088163259999,49,winter,0.9481601520918252,8.76600823646945,1.0506597118651662,private,0.9869236245665728,25.569355753037648,17257398.06655891,0.025315510378260655,1,448226.9334410913
